song_id,playlist
Still of the Night - 2017 Remastered Version Whitesnake,80s Hard Rock
Crazy Train - Remastered Ozzy Osbourne,80s Hard Rock
You Give Love A Bad Name Bon Jovi,80s Hard Rock
Seventeen Winger,80s Hard Rock
Nobody's Fool Cinderella,80s Hard Rock
Rainbow in the Dark Dio,80s Hard Rock
Lay It Down Ratt,80s Hard Rock
Bad Medicine Bon Jovi,80s Hard Rock
Metal Health (Bang Your Head) Quiet Riot,80s Hard Rock
The Final Countdown Europe,80s Hard Rock
Home Sweet Home Mötley Crüe,80s Hard Rock
No One Like You Scorpions,80s Hard Rock
Close My Eyes Forever Lita Ford,80s Hard Rock
Welcome To The Jungle Guns N' Roses,80s Hard Rock
Every Rose Has Its Thorn - Remastered 2003 Poison,80s Hard Rock
Is This Love - 2017 Remastered Version Whitesnake,80s Hard Rock
Lick It Up KISS,80s Hard Rock
Once Bitten Twice Shy Great White,80s Hard Rock
Wanted Dead Or Alive Bon Jovi,80s Hard Rock
Don't Know What You Got (Till It's Gone) Cinderella,80s Hard Rock
You're In Love Ratt,80s Hard Rock
"Girls, Girls, Girls Mötley Crüe",80s Hard Rock
Here I Go Again 87 - 2007 Remastered Version Whitesnake,80s Hard Rock
Livin' On A Prayer Bon Jovi,80s Hard Rock
Sweet Child O' Mine Guns N' Roses,80s Hard Rock
Cum on Feel the Noize Quiet Riot,80s Hard Rock
Jump Van Halen,80s Hard Rock
Rock the Night Europe,80s Hard Rock
Talk Dirty To Me - 2006 - Remaster Poison,80s Hard Rock
Working for the Weekend Loverboy,80s Hard Rock
Holy Diver Dio,80s Hard Rock
Kickstart My Heart Mötley Crüe,80s Hard Rock
Round and Round Ratt,80s Hard Rock
We're Not Gonna Take It Twisted Sister,80s Hard Rock
Cherry Pie Warrant,80s Hard Rock
Summertime Girls - Studio Version Y&T,80s Hard Rock
18 And Life Skid Row,80s Hard Rock
Heaven's On Fire KISS,80s Hard Rock
Dude (Looks Like A Lady) Aerosmith,80s Hard Rock
Gypsy Road Cinderella,80s Hard Rock
Alone Again Dokken,80s Hard Rock
Poison Alice Cooper,80s Hard Rock
Addicted To That Rush Mr. Big,80s Hard Rock
Inside Out XYZ,80s Hard Rock
I Wanna Be Somebody W.A.S.P.,80s Hard Rock
Wait White Lion,80s Hard Rock
Over The Mountain Ozzy Osbourne,80s Hard Rock
Wild Frontier - Remastered 2002 Gary Moore,80s Hard Rock
Armed And Ready - 2008 Remastered Version Michael Schenker Group,80s Hard Rock
I Surrender Rainbow,80s Hard Rock
Edge Of A Broken Heart Vixen,80s Hard Rock
I Don't Believe In Love - Remastered 2003 Queensrÿche,80s Hard Rock
I Hate Myself for Loving You Joan Jett & The Blackhearts,80s Hard Rock
Eye of the Tiger Survivor,80s Hard Rock
Kiss Me Deadly Lita Ford,80s Hard Rock
I Remember You Skid Row,80s Hard Rock
Wild Side Mötley Crüe,80s Hard Rock
Heaven Warrant,80s Hard Rock
Fallen Angel - Remastered Poison,80s Hard Rock
Shout At The Devil Mötley Crüe,80s Hard Rock
Runaway Bon Jovi,80s Hard Rock
Shake Me Cinderella,80s Hard Rock
Modern Day Cowboy Tesla,80s Hard Rock
Why Can't This Be Love Van Halen,80s Hard Rock
Up All Night Slaughter,80s Hard Rock
High Enough Damn Yankees,80s Hard Rock
Rock And Roll All Nite KISS,80s Hard Rock
Living After Midnight Judas Priest,80s Hard Rock
Wild Child W.A.S.P.,80s Hard Rock
Unskinny Bop - 2006 - Remaster Poison,80s Hard Rock
Bark at the Moon Ozzy Osbourne,80s Hard Rock
In My Dreams (Re-Recorded / Remastered) Dokken,80s Hard Rock
Sister Christian Night Ranger,80s Hard Rock
Love Song Tesla,80s Hard Rock
Ain't Talkin' 'Bout Love - 2015 Remastered Version Van Halen,80s Hard Rock
Ace of Spades Motörhead,80s Hard Rock
Don't Close Your Eyes Kix,80s Hard Rock
Detroit Rock City KISS,80s Hard Rock
Hot For Teacher - 2015 Remastered Version Van Halen,80s Hard Rock
Don't Treat Me Bad Firehouse,80s Hard Rock
Don't Stop Believin' Journey,80s Hard Rock
House Of Pain Faster Pussycat,80s Hard Rock
Sharp Dressed Man - 2008 Remastered Version ZZ Top,80s Hard Rock
Paranoid - Remastered Version Black Sabbath,80s Hard Rock
You Shook Me All Night Long AC/DC,80s Hard Rock
I Was Made For Lovin' You KISS,80s Hard Rock
Breaking The Chains Dokken,80s Hard Rock
Uncle Tom's Cabin Warrant,80s Hard Rock
"Mama, I'm Coming Home Ozzy Osbourne",80s Hard Rock
Runnin' With The Devil - 2015 Remastered Version Van Halen,80s Hard Rock
Just Like Paradise David Lee Roth,80s Hard Rock
Since You Been Gone Rainbow,80s Hard Rock
Cryin' Vixen,80s Hard Rock
Barracuda Heart,80s Hard Rock
Wind Of Change Scorpions,80s Hard Rock
Every Breath You Take The Police,80s Love Songs
All Out of Love Air Supply,80s Love Songs
Hard To Say I'm Sorry - 2007 Remastered Version Chicago,80s Love Songs
Woman - 2010 - Remaster John Lennon,80s Love Songs
Foolish Beat Debbie Gibson,80s Love Songs
Have I Told You Lately Van Morrison,80s Love Songs
Can't Fight This Feeling REO Speedwagon,80s Love Songs
Every Woman In The World - Digitally Remastered 1999 Air Supply,80s Love Songs
Tonight I Celebrate My Love Peabo Bryson,80s Love Songs
Endless Love - Endless Love/Soundtrack Version Lionel Richie,80s Love Songs
When I See You Smile Bad English,80s Love Songs
Drive - Remastered The Cars,80s Love Songs
We've Got Tonight Kenny Rogers,80s Love Songs
Lover's Moon Glenn Frey,80s Love Songs
I'll Be Loving You (Forever) New Kids On The Block,80s Love Songs
Arthur's Theme (Best That You Can Do) - Remastered Version Christopher Cross,80s Love Songs
Nothing's Gonna Change My Love For You George Benson,80s Love Songs
Open Arms Journey,80s Love Songs
The One That You Love Air Supply,80s Love Songs
True Spandau Ballet,80s Love Songs
The Flame Cheap Trick,80s Love Songs
Nothing's Gonna Stop Us Now Starship,80s Love Songs
"Say You, Say Me Lionel Richie",80s Love Songs
Straight From The Heart Bryan Adams,80s Love Songs
Take On Me a-ha,80s Love Songs
Waiting For A Girl Like You Foreigner,80s Love Songs
Careless Whisper George Michael,80s Love Songs
Woman in Love Barbra Streisand,80s Love Songs
Do You Remember? - 2016 Remastered Phil Collins,80s Love Songs
Listen To Your Heart Roxette,80s Love Songs
Heaven Bryan Adams,80s Love Songs
Glory Of Love Peter Cetera,80s Love Songs
"Take My Breath Away - Love Theme from ""Top Gun"" Berlin",80s Love Songs
It Might Be You (Theme From Tootsie) Dave Grusin,80s Love Songs
The Lady In Red Chris de Burgh,80s Love Songs
Time After Time Cyndi Lauper,80s Love Songs
Against All Odds (Take A Look At Me Now) - 2016 Remastered Phil Collins,80s Love Songs
Every Time You Go Away Paul Young,80s Love Songs
I Want To Know What Love Is - Remastered Foreigner,80s Love Songs
Faithfully Journey,80s Love Songs
Total Eclipse of the Heart Bonnie Tyler,80s Love Songs
With Or Without You - Remastered U2,80s Love Songs
Alone Heart,80s Love Songs
You're The Inspiration - 2006 Remastered Version Chicago,80s Love Songs
Right Here Waiting Richard Marx,80s Love Songs
If You Don't Know Me By Now - 2008 Remastered Version Simply Red,80s Love Songs
Baby Can I Hold You Tracy Chapman,80s Love Songs
Eternal Flame The Bangles,80s Love Songs
(I Just) Died In Your Arms Cutting Crew,80s Love Songs
How Am I Supposed to Live Without You Michael Bolton,80s Love Songs
Welcome To The Jungle Guns N' Roses,80s Rock Anthems
You Shook Me All Night Long AC/DC,80s Rock Anthems
Pour Some Sugar On Me - Remastered 2017 Def Leppard,80s Rock Anthems
Jump - 2015 Remastered Version Van Halen,80s Rock Anthems
Another One Bites The Dust - Remastered 2011 Queen,80s Rock Anthems
Livin' On A Prayer Bon Jovi,80s Rock Anthems
Should I Stay or Should I Go - Remastered The Clash,80s Rock Anthems
Dancing With Myself Billy Idol,80s Rock Anthems
Every Breath You Take - Remastered 2003 The Police,80s Rock Anthems
Let's Dance - 1999 Remastered Version David Bowie,80s Rock Anthems
Free Fallin' Tom Petty,80s Rock Anthems
With Or Without You - Remastered U2,80s Rock Anthems
Need You Tonight INXS,80s Rock Anthems
Any Way You Want It Journey,80s Rock Anthems
I Was Made For Lovin' You KISS,80s Rock Anthems
Dude (Looks Like A Lady) Aerosmith,80s Rock Anthems
When Doves Cry Prince,80s Rock Anthems
Born in the U.S.A. Bruce Springsteen,80s Rock Anthems
Rock You Like A Hurricane Scorpions,80s Rock Anthems
Every Rose Has Its Thorn - Remastered 2003 Poison,80s Rock Anthems
"Girls, Girls, Girls Mötley Crüe",80s Rock Anthems
Here I Go Again 87 - 2007 Remastered Version Whitesnake,80s Rock Anthems
Walk This Way Run–D.M.C.,80s Rock Anthems
Sweet Child O' Mine Guns N' Roses,80s Rock Anthems
We're Not Gonna Take It Twisted Sister,80s Rock Anthems
Poison Alice Cooper,80s Rock Anthems
I Hate Myself for Loving You Joan Jett & The Blackhearts,80s Rock Anthems
Unskinny Bop - 2006 - Remaster Poison,80s Rock Anthems
Barracuda Heart,80s Rock Anthems
I Ran A Flock Of Seagulls,80s Rock Anthems
Once In A Lifetime - 2005 Remastered Version Talking Heads,80s Rock Anthems
Personal Jesus - Original Seven Inch Version Depeche Mode,80s Rock Anthems
Desire U2,80s Rock Anthems
How Soon Is Now? - 2011 Remastered Version The Smiths,80s Rock Anthems
Just Like Heaven - 2006 Remastered Version The Cure,80s Rock Anthems
Billie Jean Michael Jackson,80s Rock Anthems
Bad Medicine Bon Jovi,80s Rock Anthems
Where The Streets Have No Name - Remastered U2,80s Rock Anthems
Panama - 2015 Remastered Version Van Halen,80s Rock Anthems
Stand - Remastered R.E.M.,80s Rock Anthems
Jane Says Jane's Addiction,80s Rock Anthems
Hungry Like The Wolf - 2009 Remastered Version Duran Duran,80s Rock Anthems
18 And Life Skid Row,80s Rock Anthems
The Safety Dance Men Without Hats,80s Rock Anthems
West End Girls - 2001 Remastered Version Pet Shop Boys,80s Rock Anthems
Eye of the Tiger Survivor,80s Rock Anthems
You Spin Me Round (Like a Record) Dead Or Alive,80s Rock Anthems
Shout Tears For Fears,80s Rock Anthems
Tainted Love Soft Cell,80s Rock Anthems
Dr Feelgood Mötley Crüe,80s Rock Anthems
Summer Of '69 Bryan Adams,80s Rock Anthems
One Metallica,80s Rock Anthems
Money For Nothing Dire Straits,80s Rock Anthems
Jessie's Girl Rick Springfield,80s Rock Anthems
Come On Eileen Dexys Midnight Runners,80s Rock Anthems
Fight For Your Right Beastie Boys,80s Rock Anthems
Love Will Tear Us Apart - 2010 Remastered Version Joy Division,80s Rock Anthems
Runaway Bon Jovi,80s Rock Anthems
Faith - Remastered George Michael,80s Rock Anthems
Working for the Weekend Loverboy,80s Rock Anthems
Everybody Wants To Rule The World Tears For Fears,80s Rock Anthems
Take On Me a-ha,80s Rock Anthems
Relax Frankie Goes To Hollywood,80s Rock Anthems
Blue Monday - 2016 Remastered Version New Order,80s Rock Anthems
Don't You (Forget About Me) Simple Minds,80s Rock Anthems
Don't Stop Believin' Journey,80s Rock Anthems
The Boys Of Summer Don Henley,80s Rock Anthems
Addicted To Love Robert Palmer,80s Rock Anthems
I Still Haven't Found What I'm Looking For - Remastered 2007 U2,80s Rock Anthems
Mountain Song Jane's Addiction,80s Rock Anthems
Cum on Feel the Noize Quiet Riot,80s Rock Anthems
Call Me Blondie,80s Rock Anthems
Cherry Pie Warrant,80s Rock Anthems
Walk This Way Aerosmith,80s Rock Anthems
Crazy Train - Remastered Ozzy Osbourne,80s Rock Anthems
Ace of Spades Motörhead,80s Rock Anthems
Run to the Hills - 1998 Remastered Version Iron Maiden,80s Rock Anthems
Real Wild Child (Wild One) Iggy Pop,80s Rock Anthems
Rebel Yell Billy Idol,80s Rock Anthems
Pride (In The Name Of Love) U2,80s Rock Anthems
She Sells Sanctuary The Cult,80s Rock Anthems
The Final Countdown Europe,80s Rock Anthems
Personal Jesus - Single Version Depeche Mode,80s Rock Anthems
The Killing Moon Echo & the Bunnymen,80s Rock Anthems
Don't Change INXS,80s Rock Anthems
Boys Don't Cry The Cure,80s Rock Anthems
Rock the Casbah - Remastered The Clash,80s Rock Anthems
Debaser Pixies,80s Rock Anthems
Whip It DEVO,80s Rock Anthems
Love Buzz Nirvana,80s Rock Anthems
It's The End Of The World As We Know It (And I Feel Fine) R.E.M.,80s Rock Anthems
Teen Age Riot (Album Version) Sonic Youth,80s Rock Anthems
Sunday Bloody Sunday - Remastered 2008 U2,80s Rock Anthems
Video Killed The Radio Star The Buggles,80s Rock Anthems
Waiting Room Fugazi,80s Rock Anthems
Don't Want To Know If You Are Lonely Hüsker Dü,80s Rock Anthems
Epic Faith No More,80s Rock Anthems
New Sensation INXS,80s Rock Anthems
Brass In Pocket - 2006 Remastered Version Pretenders,80s Rock Anthems
Pictures Of You - Remastered The Cure,80s Rock Anthems
Africa Toto,80s Smash Hits
Should I Stay or Should I Go - Remastered The Clash,80s Smash Hits
Billie Jean Michael Jackson,80s Smash Hits
Sweet Dreams (Are Made of This) - Remastered Eurythmics,80s Smash Hits
Don't Stop Believin' Journey,80s Smash Hits
Time After Time Cyndi Lauper,80s Smash Hits
Every Breath You Take The Police,80s Smash Hits
You Make My Dreams Daryl Hall & John Oates,80s Smash Hits
I Wanna Dance with Somebody (Who Loves Me) Whitney Houston,80s Smash Hits
"80s Baby - feat. Salt-N-Pepa, Naughty By Nature, Tiffany, Debbie Gibson New Kids On The Block",80s Smash Hits
Michael Jackson x Mark Ronson: Diamonds are Invincible Michael Jackson,80s Smash Hits
Careless Whisper George Michael,80s Smash Hits
I Love Rock 'N Roll Joan Jett & The Blackhearts,80s Smash Hits
Whip It DEVO,80s Smash Hits
Beat It - Single Version Michael Jackson,80s Smash Hits
Uptown Girl Billy Joel,80s Smash Hits
Footloose Kenny Loggins,80s Smash Hits
I'm So Excited The Pointer Sisters,80s Smash Hits
Freeway of Love - Single Mix Aretha Franklin,80s Smash Hits
You Got It (The Right Stuff) New Kids On The Block,80s Smash Hits
Hungry Heart Bruce Springsteen,80s Smash Hits
Down Under Men At Work,80s Smash Hits
9 to 5 Dolly Parton,80s Smash Hits
Rosanna Toto,80s Smash Hits
Wake Me Up Before You Go-Go - Remastered Wham!,80s Smash Hits
Maneater Daryl Hall & John Oates,80s Smash Hits
Take On Me a-ha,80s Smash Hits
In Your Eyes Peter Gabriel,80s Smash Hits
Never Gonna Give You Up Rick Astley,80s Smash Hits
Your Love The Outfield,80s Smash Hits
Dancing In the Dark Bruce Springsteen,80s Smash Hits
99 Luftballons Nena,80s Smash Hits
Girls Just Want to Have Fun Cyndi Lauper,80s Smash Hits
Thunderstruck AC/DC,80s Smash Hits
Rock You Like a Hurricane Scorpions,80s Smash Hits
Danger Zone Kenny Loggins,80s Smash Hits
Faith - Remastered George Michael,80s Smash Hits
I Ran A Flock Of Seagulls,80s Smash Hits
You Can Call Me Al Paul Simon,80s Smash Hits
We Built This City Starship,80s Smash Hits
What I Like About You The Romantics,80s Smash Hits
Somebody's Watching Me - Single Version Rockwell,80s Smash Hits
Nothing's Gonna Stop Us Now Starship,80s Smash Hits
How Will I Know Whitney Houston,80s Smash Hits
Caribbean Queen (No More Love On the Run) Billy Ocean,80s Smash Hits
(I've Had) The Time of My Life Bill Medley,80s Smash Hits
You're The Inspiration - 2006 Remastered Version Chicago,80s Smash Hits
Walk This Way (feat. Aerosmith) Run–D.M.C.,80s Smash Hits
The Final Countdown Europe,80s Smash Hits
Break My Stride Matthew Wilder,80s Smash Hits
Who Can It Be Now? Men At Work,80s Smash Hits
Kiss Prince,80s Smash Hits
Beds Are Burning - Remastered Midnight Oil,80s Smash Hits
Jessie's Girl Rick Springfield,80s Smash Hits
We Belong - Single Version Pat Benatar,80s Smash Hits
You Shook Me All Night Long AC/DC,80s Smash Hits
Let's Hear It for the Boy Deniece Williams,80s Smash Hits
Keep on Loving You - Remastered REO Speedwagon,80s Smash Hits
"Take My Breath Away - Love Theme from ""Top Gun"" Berlin",80s Smash Hits
It's Still Rock and Roll to Me Billy Joel,80s Smash Hits
Hold Me Now Thompson Twins,80s Smash Hits
Everyday People Joan Jett & The Blackhearts,80s Smash Hits
Cum on Feel the Noize Quiet Riot,80s Smash Hits
Talking In Your Sleep The Romantics,80s Smash Hits
Jump (For My Love) The Pointer Sisters,80s Smash Hits
Working for the Weekend Loverboy,80s Smash Hits
Faithfully Journey,80s Smash Hits
Rock the Casbah - Remastered The Clash,80s Smash Hits
Can't Fight This Feeling REO Speedwagon,80s Smash Hits
Oh Sherrie Steve Perry,80s Smash Hits
I'm on Fire Bruce Springsteen,80s Smash Hits
I Want Candy Bow Wow Wow,80s Smash Hits
"Ghostbusters - From ""Ghostbusters"" Ray Parker, Jr.",80s Smash Hits
Take Me Home Tonight Eddie Money,80s Smash Hits
You Got It Roy Orbison,80s Smash Hits
"I'm Alright (Theme from ""Caddyshack"") Kenny Loggins",80s Smash Hits
Shake Your Body (Down to the Ground) - Single Edit The Jacksons,80s Smash Hits
Walk Like an Egyptian The Bangles,80s Smash Hits
Total Eclipse of the Heart Bonnie Tyler,80s Smash Hits
You Spin Me Round (Like a Record) Dead Or Alive,80s Smash Hits
Hypnotize (feat. Pam Long) - 2016 Remastered The Notorious B.I.G.,90's Hip-Hop Don't Stop
California Love - Original Version 2Pac,90's Hip-Hop Don't Stop
Don't Believe The Hype Public Enemy,90's Hip-Hop Don't Stop
"Flava In Ya Ear (feat. The Notorious B.I.G., LL Cool J, Busta Rhymes & Rampage) - 2016 Remastered Craig Mack",90's Hip-Hop Don't Stop
The Rain (Supa Dupa Fly) Missy Elliott,90's Hip-Hop Don't Stop
The World Is Yours Nas,90's Hip-Hop Don't Stop
Hip Hop Hooray Naughty By Nature,90's Hip-Hop Don't Stop
Keep Their Heads Ringin' Dr. Dre,90's Hip-Hop Don't Stop
Juicy - 2016 Remastered The Notorious B.I.G.,90's Hip-Hop Don't Stop
Gangsta's Paradise Coolio,90's Hip-Hop Don't Stop
Gin And Juice (feat. Dat Nigga Daz) Snoop Dogg,90's Hip-Hop Don't Stop
Crush On You Lil' Kim,90's Hip-Hop Don't Stop
The Humpty Dance Digital Underground,90's Hip-Hop Don't Stop
Cause I Can Do It Right Big Daddy Kane,90's Hip-Hop Don't Stop
Jump Around House Of Pain,90's Hip-Hop Don't Stop
Put Your Hands Where My Eyes Could See Busta Rhymes,90's Hip-Hop Don't Stop
"It's All About The Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix Diddy",90's Hip-Hop Don't Stop
Sexy M.F. Prince,90's Hip-Hop Don't Stop
Rump Shaker Wreckx-N-Effect,90's Hip-Hop Don't Stop
Hail Mary Makaveli,90's Hip-Hop Don't Stop
I Got 5 On It Luniz,90's Hip-Hop Don't Stop
Who Am I (What's My Name)? Snoop Dogg,90's Hip-Hop Don't Stop
U.N.I.T.Y. Queen Latifah,90's Hip-Hop Don't Stop
Mama Said Knock You Out LL Cool J,90's Hip-Hop Don't Stop
Mind Playing Tricks on Me Geto Boys,90's Hip-Hop Don't Stop
I Get Around 2Pac,90's Hip-Hop Don't Stop
Big Poppa The Notorious B.I.G.,90's Hip-Hop Don't Stop
"Shook Ones, Pt. II Mobb Deep",90's Hip-Hop Don't Stop
Runnin' The Pharcyde,90's Hip-Hop Don't Stop
N.Y. State of Mind Nas,90's Hip-Hop Don't Stop
Bring Da Ruckus Wu-Tang Clan,90's Hip-Hop Don't Stop
Oh My God A Tribe Called Quest,90's Hip-Hop Don't Stop
Informer Snow,90's Hip-Hop Don't Stop
Killing Me Softly With His Song Fugees,90's Hip-Hop Don't Stop
Love Like This - 2016 Remaster Faith Evans,90's Hip-Hop Don't Stop
Feel So Good - 2016 Remastered Mase,90's Hip-Hop Don't Stop
